LOB,LoginID,SourceMachineName,ExecutionMachineName,ScriptName,Status,Iterations,DTStarTime,DTEndTime,TestStatus,IterationStatus,TestType,DATE,ReleaseName,Environment,TestSetPath,DeviceBrowser,DeviceType,OS,OSversion,Complexity,IssueType,SubType,IssueLogs,TestCaseType,Technology,FrameworkType,RunTime,Cycle,TeamName,reportLink
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-03-27 07:25:15.233,2023-03-27 07:25:29.040,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,13,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_06_corebookings_600001_48803421_nwbcovbonds_ipdplusone.py,End,1,2023-03-27 07:30:31.156,2023-03-27 07:30:40.216,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,9,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-03-27 07:34:20.409,2023-03-27 07:34:31.296,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-27 07:41:00.805,2023-03-27 07:41:05.273,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-27 07:47:12.822,2023-03-27 07:47:23.494,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-27 08:03:34.312,2023-03-27 08:03:44.584,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-03-27 08:39:29.047,2023-03-27 08:39:34.585,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-03-27 08:41:10.664,2023-03-27 08:41:13.941,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_01_corebookings_maturingtrades.py,End,1,2023-03-27 08:47:26.766,2023-03-27 08:47:32.000,Pass,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_corebookings_newgicloaninformation.py,End,1,2023-03-27 08:48:00.834,2023-03-27 08:48:05.904,Pass,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_corebookings_nwcollectionsaccount4607236_GBP.py,End,1,2023-03-27 08:48:58.714,2023-03-27 08:49:02.710,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_04_corebookings_600001_48803421_nwbcovbonds_ipdminusone.py,End,1,2023-03-27 08:49:32.900,2023-03-27 08:49:39.998,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-03-27 08:50:31.474,2023-03-27 08:50:38.531,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-03-27 09:03:12.736,2023-03-27 09:03:23.139,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-03-27 11:18:28.720,2023-03-27 11:18:36.881,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_06_corebookings_600001_48803421_nwbcovbonds_ipdplusone.py,End,1,2023-03-27 11:27:52.140,2023-03-27 11:28:02.241,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-03-27 11:30:07.913,2023-03-27 11:30:19.415,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,11,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-03-27 11:32:36.027,2023-03-27 11:32:40.299,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-03-27 11:35:58.398,2023-03-27 11:36:02.651,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-27 11:37:20.543,2023-03-27 11:37:31.169,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-27 11:45:31.746,2023-03-27 11:45:41.008,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,9,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-27 11:47:00.870,2023-03-27 11:47:10.961,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-27 12:00:10.923,2023-03-27 12:00:12.974,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-27 12:04:40.498,2023-03-27 12:04:53.654,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,13,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-27 12:07:48.288,2023-03-27 12:07:59.017,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-27 12:11:09.480,2023-03-27 12:11:18.550,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,9,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-27 12:20:17.139,2023-03-27 12:20:30.831,Fail,End,Regression,2023-03-27,SFP+,SIT,,,,,,,,,,,Python,PYETL,13,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-03-28 00:23:43.029,2023-03-28 00:23:52.604,Fail,End,Regression,2023-03-28,SFP+,SIT,,,,,,,,,,,Python,PYETL,9,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-03-28 00:25:47.148,2023-03-28 00:25:57.198,Fail,End,Regression,2023-03-28,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_corebookings_nwcollectionsaccount4607236_GBP.py,End,1,2023-03-28 02:10:47.595,2023-03-28 02:10:51.204,Fail,End,Regression,2023-03-28,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Jarvis,No Description
SFP,issaram,GBMACVCSW1294,,tc_05_swapsummary_functional_validation.py,End,1,2023-03-29 05:57:56.989,2023-03-29 05:58:07.361,Fail,End,Regression,2023-03-29,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-03-29 22:57:06.043,2023-03-29 22:57:17.164,Fail,End,Regression,2023-03-29,SFP+,SIT,,,,,,,,,,,Python,PYETL,11,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_corebookings_newgicloaninformation.py,End,1,2023-03-29 23:05:12.524,2023-03-29 23:05:17.197,Pass,End,Regression,2023-03-29,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_04_corebookings_600001_48803421_nwbcovbonds_ipdminusone.py,End,1,2023-03-29 23:07:38.095,2023-03-29 23:07:43.035,Fail,End,Regression,2023-03-29,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_04_corebookings_600001_48803421_nwbcovbonds_ipdminusone.py,End,1,2023-03-29 23:15:13.668,2023-03-29 23:15:18.625,Fail,End,Regression,2023-03-29,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_04_corebookings_600001_48803421_nwbcovbonds_ipdminusone.py,End,1,2023-03-29 23:55:32.877,2023-03-29 23:55:38.352,Fail,End,Regression,2023-03-29,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_04_corebookings_600001_48803421_nwbcovbonds_ipdminusone.py,End,1,2023-03-29 23:57:01.333,2023-03-29 23:57:06.280,Fail,End,Regression,2023-03-29,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-03-30 00:06:05.799,2023-03-30 00:06:18.098,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,12,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-03-30 00:20:37.040,2023-03-30 00:20:46.761,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,9,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-30 00:42:27.181,2023-03-30 00:42:39.629,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,12,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_llpmofees_functional_validation.py,End,1,2023-03-30 01:10:34.099,2023-03-30 01:10:38.583,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_llpmofees_functional_validation.py,End,1,2023-03-30 03:26:22.434,2023-03-30 03:26:27.049,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_llpmofees_functional_validation.py,End,1,2023-03-30 03:27:29.077,2023-03-30 03:27:33.883,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-03-30 05:02:56.394,2023-03-30 05:03:06.920,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-03-30 05:04:44.417,2023-03-30 05:04:48.977,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_01_corebookings_maturingtrades.py,End,1,2023-03-30 06:32:04.989,2023-03-30 06:32:11.252,Pass,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_corebookings_newgicloaninformation.py,End,1,2023-03-30 06:32:52.788,2023-03-30 06:32:58.197,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_corebookings_newgicloaninformation.py,End,1,2023-03-30 06:50:44.290,2023-03-30 06:50:46.306,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_corebookings_newgicloaninformation.py,End,1,2023-03-30 06:51:24.014,2023-03-30 06:51:29.180,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_corebookings_newgicloaninformation.py,End,1,2023-03-30 06:52:14.087,2023-03-30 06:52:19.577,Pass,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_01_corebookings_maturingtrades.py,End,1,2023-03-30 23:34:54.204,2023-03-30 23:34:59.202,Pass,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_corebookings_newgicloaninformation.py,End,1,2023-03-30 23:37:14.043,2023-03-30 23:37:18.791,Pass,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_corebookings_nwcollectionsaccount4607236_GBP.py,End,1,2023-03-30 23:37:37.171,2023-03-30 23:37:40.787,Fail,End,Regression,2023-03-30,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_04_corebookings_600001_48803421_nwbcovbonds_ipdminusone.py,End,1,2023-03-31 00:51:40.174,2023-03-31 00:51:45.900,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_04_corebookings_600001_48803421_nwbcovbonds_ipdminusone.py,End,1,2023-03-31 00:54:27.842,2023-03-31 00:54:31.540,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_04_corebookings_600001_48803421_nwbcovbonds_ipdminusone.py,End,1,2023-03-31 00:55:28.760,2023-03-31 00:55:33.708,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-03-31 00:58:28.696,2023-03-31 00:58:37.825,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,9,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_06_corebookings_600001_48803421_nwbcovbonds_ipdplusone.py,End,1,2023-03-31 01:06:19.710,2023-03-31 01:06:28.532,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-03-31 01:13:08.130,2023-03-31 01:13:16.160,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-03-31 01:51:02.775,2023-03-31 01:51:13.964,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,11,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_01_nwbfofees_functional_validation.py,End,1,2023-03-31 02:05:36.987,2023-03-31 02:05:41.516,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_nwbfoandld_functional_validation.py,End,1,2023-03-31 02:09:26.745,2023-03-31 02:09:30.857,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_llpmofees_functional_validation.py,End,1,2023-03-31 02:11:53.898,2023-03-31 02:11:55.886,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_llpmofees_functional_validation.py,End,1,2023-03-31 02:18:33.994,2023-03-31 02:18:36.865,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_llpmofees_functional_validation.py,End,1,2023-03-31 02:20:25.560,2023-03-31 02:20:29.660,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_swapsummary_functional_validation.py,End,1,2023-03-31 02:47:59.696,2023-03-31 02:48:03.433,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_12_regression_deimos_CoreBookings.py,End,1,2023-03-31 09:10:09.471,2023-03-31 09:10:25.641,Fail,End,Regression,2023-03-31,SFP+,SIT,,,,,,,,,,,Python,PYETL,16,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_01_corebookings_maturingtrades.py,End,1,2023-04-01 01:28:57.165,2023-04-01 01:29:02.148,Pass,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_corebookings_newgicloaninformation.py,End,1,2023-04-01 01:29:27.176,2023-04-01 01:29:31.760,Pass,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_corebookings_nwcollectionsaccount4607236_GBP.py,End,1,2023-04-01 01:29:56.928,2023-04-01 01:30:00.815,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_04_corebookings_600001_48803421_nwbcovbonds_ipdminusone.py,End,1,2023-04-01 01:34:57.587,2023-04-01 01:35:02.473,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-04-01 01:37:01.439,2023-04-01 01:37:09.556,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_06_corebookings_600001_48803421_nwbcovbonds_ipdplusone.py,End,1,2023-04-01 01:39:54.094,2023-04-01 01:40:02.723,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-04-01 01:43:14.738,2023-04-01 01:43:23.588,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-04-01 01:45:37.017,2023-04-01 01:45:45.086,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-04-01 01:46:42.911,2023-04-01 01:46:51.691,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-04-01 01:48:55.709,2023-04-01 01:49:04.039,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_01_corebookings_maturingtrades.py,End,1,2023-04-01 01:56:37.597,2023-04-01 01:56:42.803,Pass,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_corebookings_newgicloaninformation.py,End,1,2023-04-01 01:57:41.123,2023-04-01 01:57:45.740,Pass,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_corebookings_nwcollectionsaccount4607236_GBP.py,End,1,2023-04-01 01:58:07.371,2023-04-01 01:58:10.949,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_04_corebookings_600001_48803421_nwbcovbonds_ipdminusone.py,End,1,2023-04-01 01:59:19.047,2023-04-01 01:59:24.511,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-04-01 02:00:02.438,2023-04-01 02:00:12.171,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,9,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-04-01 02:01:09.189,2023-04-01 02:01:16.734,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-04-01 02:14:20.794,2023-04-01 02:14:28.866,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_05_corebookings_600001_48803421_nwbcovbonds_ipd.py,End,1,2023-04-01 02:54:32.201,2023-04-01 02:54:41.195,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_06_corebookings_600001_48803421_nwbcovbonds_ipdplusone.py,End,1,2023-04-01 02:55:40.966,2023-04-01 02:55:49.851,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_07_corebookings_NWBCoveredBondsransaction_600001_48803413.py,End,1,2023-04-01 02:56:39.909,2023-04-01 02:56:48.712,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,8,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-04-01 02:58:06.870,2023-04-01 02:58:17.804,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_08_corebookings_NWCollectionsAccount_4607236 LDNAWELO.py,End,1,2023-04-01 03:09:32.210,2023-04-01 03:09:42.586,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_llpmofees_functional_validation.py,End,1,2023-04-01 03:43:15.119,2023-04-01 03:43:17.342,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_03_llpmofees_functional_validation.py,End,1,2023-04-01 03:52:41.985,2023-04-01 03:52:46.162,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_RMPTQfiles.py,End,1,2023-04-01 13:32:34.856,2023-04-01 13:32:35.719,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,No Description
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_RMPTQfiles.py,End,1,2023-04-01 13:33:55.522,2023-04-01 13:33:56.003,Fail,End,Regression,2023-04-01,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,No Description
